,status,copyright,num_results,results__bestsellers_date,results__published_date,results__published_date_description,results__previous_published_date,results__next_published_date,results__lists__list_id,results__lists__list_name,results__lists__list_name_encoded,results__lists__display_name,results__lists__updated,results__lists__list_image,results__lists__list_image_width,results__lists__list_image_height,results__lists__books__age_group,results__lists__books__amazon_product_url,results__lists__books__article_chapter_link,results__lists__books__author,results__lists__books__book_image,results__lists__books__book_image_width,results__lists__books__book_image_height,results__lists__books__book_review_link,results__lists__books__contributor,results__lists__books__contributor_note,results__lists__books__created_date,results__lists__books__description,results__lists__books__first_chapter_link,results__lists__books__price,results__lists__books__primary_isbn10,results__lists__books__primary_isbn13,results__lists__books__book_uri,results__lists__books__publisher,results__lists__books__rank,results__lists__books__rank_last_week,results__lists__books__sunday_review_link,results__lists__books__title,results__lists__books__updated_date,results__lists__books__weeks_on_list,results__lists__books__buy_links__name,results__lists__books__buy_links__url
483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BONE%252BAND%252BONLY%252BIVAN%252FKatherine%252BApplegate.%252F9780061992278&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BONE%252BAND%252BONLY%252BIVAN%252BKatherine%252BApplegate.
484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780061992278&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BONE%2BAND%2BONLY%2BIVAN
485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780061992278%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BONE%2BAND%2BONLY%2BIVAN%2BKatherine%2BApplegate.%26aff%3DNYT
486,,,,,,,,,,,,,,,,,,https://www.amazon.com/Wish-Barbara-OConnor/dp/1250144051?tag=NYTBSREV-20,,Barbara O'Connor,https://storage.googleapis.com/du-prd/books/images/9781250144058.jpg,330.0,485.0,,by Barbara O'Connor,,2021-04-08 04:29:03,,,0.0,1250144051,9781250144058.0,nyt://book/46604242-8624-57d1-bdd4-424c21cde273,Square Fish,2.0,0.0,,WISH,2021-04-08 04:29:03,0.0,Amazon,https://www.amazon.com/Wish-Barbara-OConnor/dp/1250144051?tag=NYTBSREV-20
487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=WISH&author=Barbara+O%27Connor
488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250144058
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWISH%252FBarbara%252BO%252527Connor%252F9781250144058&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWISH%252BBarbara%252BO%252527Connor
490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250144058&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DWISH
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250144058%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWISH%2BBarbara%2BO%2527Connor%26aff%3DNYT
492,,,,,,,,,,,,,,,,,,http://www.amazon.com/Long-Walk-Water-Based-Story/dp/0547577311?tag=NYTBSREV-20,,Linda Sue Park,https://storage.googleapis.com/du-prd/books/images/9780547577319.jpg,328.0,495.0,,by Linda Sue Park,,2021-04-08 04:29:03,,,0.0,0547577311,9780547577319.0,nyt://book/72728168-095d-521b-90d2-2380bdc74220,Houghton Mifflin Harcourt,3.0,0.0,,A LONG WALK TO WATER,2021-04-08 04:29:03,0.0,Amazon,http://www.amazon.com/Long-Walk-Water-Based-Story/dp/0547577311?tag=NYTBSREV-20
493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=A+LONG+WALK+TO+WATER&author=Linda+Sue+Park
494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780547577319
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FA%252BLONG%252BWALK%252BTO%252BWATER%252FLinda%252BSue%252BPark%252F9780547577319&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DA%252BLONG%252BWALK%252BTO%252BWATER%252BLinda%252BSue%252BPark
496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780547577319&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DA%2BLONG%2BWALK%2BTO%2BWATER
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780547577319%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DA%2BLONG%2BWALK%2BTO%2BWATER%2BLinda%2BSue%2BPark%26aff%3DNYT
498,,,,,,,,,,,,,,,,,,https://www.amazon.com/Wolf-Called-Wander-Rosanne-Parry/dp/0062895931?tag=NYTBSREV-20,,Rosanne Parry.,https://storage.googleapis.com/du-prd/books/images/9780062895936.jpg,328.0,495.0,,by Rosanne Parry. Illustrated by Mónica Armiño,Illustrated by Mónica Armiño,2021-04-08 04:29:03,,,0.0,006289594X,9780062895943.0,nyt://book/3ad02fce-f782-5509-b245-ffa6559cd5d8,Greenwillow,4.0,0.0,,A WOLF CALLED WANDER,2021-04-08 04:29:03,0.0,Amazon,https://www.amazon.com/Wolf-Called-Wander-Rosanne-Parry/dp/0062895931?tag=NYTBSREV-20
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=A+WOLF+CALLED+WANDER&author=Rosanne+Parry.
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062895943
501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FA%252BWOLF%252BCALLED%252BWANDER%252FRosanne%252BParry.%252F9780062895943&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DA%252BWOLF%252BCALLED%252BWANDER%252BRosanne%252BParry.
502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062895943&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DA%2BWOLF%2BCALLED%2BWANDER
503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062895943%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DA%2BWOLF%2BCALLED%2BWANDER%2BRosanne%2BParry.%26aff%3DNYT
504,,,,,,,,,,,,,,,,,,http://www.amazon.com/Flora-Ulysses-The-Illuminated-Adventures/dp/076366040X?tag=NYTBSREV-20,,Kate DiCamillo.,https://storage.googleapis.com/du-prd/books/images/9780763660406.jpg,330.0,445.0,,by Kate DiCamillo. Illustrated by K. G. Campbell,Illustrated by K. G. Campbell,2021-04-08 04:29:03,,,0.0,1536217360,9781536217360.0,nyt://book/cc095d7b-756a-5c8d-86bb-818536b441d4,Candlewick,5.0,0.0,https://www.nytimes.com/2013/09/15/books/review/flora-and-ulysses-by-kate-dicamillo.html,FLORA AND ULYSSES,2021-04-08 04:29:03,0.0,Amazon,http://www.amazon.com/Flora-Ulysses-The-Illuminated-Adventures/dp/076366040X?tag=NYTBSREV-20
505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=FLORA+AND+ULYSSES&author=Kate+DiCamillo.
506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781536217360
507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FFLORA%252BAND%252BULYSSES%252FKate%252BDiCamillo.%252F9781536217360&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DFLORA%252BAND%252BULYSSES%252BKate%252BDiCamillo.
508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781536217360&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DFLORA%2BAND%2BULYSSES
509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781536217360%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DFLORA%2BAND%2BULYSSES%2BKate%2BDiCamillo.%26aff%3DNYT
510,,,,,,,,,10016.0,Young Adult Paperback Monthly,young-adult-paperback-monthly,Young Adult Paperback,MONTHLY,,,,,https://www.amazon.com/They-Both-Die-at-End/dp/0062457799?tag=NYTBSREV-20,,Adam Silvera,https://storage.googleapis.com/du-prd/books/images/9780062457790.jpg,327.0,495.0,,by Adam Silvera,,2021-04-08 00:09:10,,,0.0,0062457802,9780062457806.0,nyt://book/ee569b8a-1b59-5af7-ab27-c6e697978460,Quill Tree,1.0,0.0,,THEY BOTH DIE AT THE END,2021-04-08 00:09:10,0.0,Amazon,https://www.amazon.com/They-Both-Die-at-End/dp/0062457799?tag=NYTBSREV-20
511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THEY+BOTH+DIE+AT+THE+END&author=Adam+Silvera
512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062457806
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHEY%252BBOTH%252BDIE%252BAT%252BTHE%252BEND%252FAdam%252BSilvera%252F9780062457806&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHEY%252BBOTH%252BDIE%252BAT%252BTHE%252BEND%252BAdam%252BSilvera
514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062457806&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHEY%2BBOTH%2BDIE%2BAT%2BTHE%2BEND
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062457806%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHEY%2BBOTH%2BDIE%2BAT%2BTHE%2BEND%2BAdam%2BSilvera%26aff%3DNYT
516,,,,,,,,,,,,,,,,,,http://www.amazon.com/We-Were-Liars-E-Lockhart-ebook/dp/B00FPOSDGY?tag=NYTBSREV-20,,E. Lockhart,https://storage.googleapis.com/du-prd/books/images/9780375984402.jpg,128.0,194.0,,by E. Lockhart,,2021-04-08 00:09:10,,,0.0,0385741278,9780385741279.0,nyt://book/a474c5c9-ee75-5774-bda1-74f7bc37f83b,Ember,2.0,0.0,https://www.nytimes.com/2014/05/11/books/review/we-were-liars-by-e-lockhart.html,WE WERE LIARS,2021-04-08 00:09:10,0.0,Amazon,http://www.amazon.com/We-Were-Liars-E-Lockhart-ebook/dp/B00FPOSDGY?tag=NYTBSREV-20
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=WE+WERE+LIARS&author=E.+Lockhart
518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780385741279
519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWE%252BWERE%252BLIARS%252FE.%252BLockhart%252F9780385741279&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWE%252BWERE%252BLIARS%252BE.%252BLockhart
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780385741279&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DWE%2BWERE%2BLIARS
521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780385741279%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWE%2BWERE%2BLIARS%2BE.%2BLockhart%26aff%3DNYT
522,,,,,,,,,,,,,,,,,,https://www.amazon.com/dp/0593124979?tag=NYTBSREV-20,,Natasha Preston,https://storage.googleapis.com/du-prd/books/images/9780593124970.jpg,338.0,500.0,,by Natasha Preston,,2021-04-08 00:09:10,,,0.0,0593124979,9780593124970.0,nyt://book/2c4ed952-56d5-5c5b-96a2-2ce16d97392f,Delacorte,3.0,0.0,,THE LAKE,2021-04-08 00:09:10,0.0,Amazon,https://www.amazon.com/dp/0593124979?tag=NYTBSREV-20
523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+LAKE&author=Natasha+Preston
524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593124970
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BLAKE%252FNatasha%252BPreston%252F9780593124970&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BLAKE%252BNatasha%252BPreston
526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593124970&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BLAKE
527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593124970%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BLAKE%2BNatasha%2BPreston%26aff%3DNYT
528,,,,,,,,,,,,,,,,,,https://www.amazon.com/Good-Girls-Guide-Murder/dp/1984896369?tag=NYTBSREV-20,,Holly Jackson,https://storage.googleapis.com/du-prd/books/images/9781984896360.jpg,328.0,495.0,,by Holly Jackson,,2021-04-08 00:09:10,,,0.0,1984896393,9781984896391.0,nyt://book/494423b3-84b1-5f41-ae97-b525e4a5245c,Ember,4.0,0.0,,A GOOD GIRL'S GUIDE TO MURDER,2021-04-08 00:09:10,0.0,Amazon,https://www.amazon.com/Good-Girls-Guide-Murder/dp/1984896369?tag=NYTBSREV-20
529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=A+GOOD+GIRL%27S+GUIDE+TO+MURDER&author=Holly+Jackson
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781984896391
531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FA%252BGOOD%252BGIRL%252527S%252BGUIDE%252BTO%252BMURDER%252FHolly%252BJackson%252F9781984896391&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DA%252BGOOD%252BGIRL%252527S%252BGUIDE%252BTO%252BMURDER%252BHolly%252BJackson
532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781984896391&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DA%2BGOOD%2BGIRL%2527S%2BGUIDE%2BTO%2BMURDER
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781984896391%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DA%2BGOOD%2BGIRL%2527S%2BGUIDE%2BTO%2BMURDER%2BHolly%2BJackson%26aff%3DNYT
534,,,,,,,,,,,,,,,,,,http://www.amazon.com/Six-Crows-Leigh-Bardugo/dp/1627792120?tag=NYTBSREV-20,,Leigh Bardugo,https://storage.googleapis.com/du-prd/books/images/9781627792127.jpg,330.0,491.0,,by Leigh Bardugo,,2021-04-08 00:09:11,,,0.0,125007696X,9781250076960.0,nyt://book/90141a33-530f-5f44-a4b9-90ef74230800,Square Fish,5.0,0.0,,SIX OF CROWS,2021-04-08 00:09:11,0.0,Amazon,http://www.amazon.com/Six-Crows-Leigh-Bardugo/dp/1627792120?tag=NYTBSREV-20
535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Books,https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=SIX+OF+CROWS&author=Leigh+Bardugo
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barnes and Noble,https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781250076960
537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Books-A-Million,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FSIX%252BOF%252BCROWS%252FLeigh%252BBardugo%252F9781250076960&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DSIX%252BOF%252BCROWS%252BLeigh%252BBardugo
538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bookshop,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781250076960&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DSIX%2BOF%2BCROWS
539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IndieBound,https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781250076960%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DSIX%2BOF%2BCROWS%2BLeigh%2BBardugo%26aff%3DNYT
