"status","copyright","num_results","results__bestsellers_date","results__published_date","results__published_date_description","results__previous_published_date","results__next_published_date","results__lists__list_id","results__lists__list_name","results__lists__list_name_encoded","results__lists__display_name","results__lists__updated","results__lists__list_image","results__lists__list_image_width","results__lists__list_image_height","results__lists__books__age_group","results__lists__books__amazon_product_url","results__lists__books__article_chapter_link","results__lists__books__author","results__lists__books__book_image","results__lists__books__book_image_width","results__lists__books__book_image_height","results__lists__books__book_review_link","results__lists__books__contributor","results__lists__books__contributor_note","results__lists__books__created_date","results__lists__books__description","results__lists__books__first_chapter_link","results__lists__books__price","results__lists__books__primary_isbn10","results__lists__books__primary_isbn13","results__lists__books__book_uri","results__lists__books__publisher","results__lists__books__rank","results__lists__books__rank_last_week","results__lists__books__sunday_review_link","results__lists__books__title","results__lists__books__updated_date","results__lists__books__weeks_on_list","results__lists__books__buy_links__name","results__lists__books__buy_links__url"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BBOY%25252C%252BTHE%252BMOLE%25252C%252BTHE%252BFOX%252BAND%252BTHE%252BHORSE%252FCharlie%252BMackesy%252F9780062976581&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BBOY%25252C%252BTHE%252BMOLE%25252C%252BTHE%252BFOX%252BAND%252BTHE%252BHORSE%252BCharlie%252BMackesy"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062976581&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BBOY%252C%2BTHE%2BMOLE%252C%2BTHE%2BFOX%2BAND%2BTHE%2BHORSE"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062976581%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BBOY%252C%2BTHE%2BMOLE%252C%2BTHE%2BFOX%2BAND%2BTHE%2BHORSE%2BCharlie%2BMackesy%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20","","James Clear","https://storage.googleapis.com/du-prd/books/images/9780735211292.jpg","328","495","","by James Clear","","2021-04-07 22:13:23","","","0.00","0735211299","9780735211292","nyt://book/0398a355-c032-534e-a0af-647b06f0840d","Avery","3","4","","ATOMIC HABITS","2021-04-07 22:17:36","71","Amazon","https://www.amazon.com/Atomic-Habits-Proven-Build-Break/dp/0735211299?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=ATOMIC+HABITS&author=James+Clear"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780735211292"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FATOMIC%252BHABITS%252FJames%252BClear%252F9780735211292&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DATOMIC%252BHABITS%252BJames%252BClear"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780735211292&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DATOMIC%2BHABITS"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780735211292%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DATOMIC%2BHABITS%2BJames%2BClear%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0593232747?tag=NYTBSREV-20","","Tiffany Aliche","https://storage.googleapis.com/du-prd/books/images/9780593232743.jpg","329","500","","by Tiffany Aliche","","2021-04-07 22:13:23","","","0.00","0593232747","9780593232743","nyt://book/1305d27a-2579-53e8-a772-23ff384de7ac","Rodale","4","0","","GET GOOD WITH MONEY","2021-04-07 22:17:36","1","Amazon","https://www.amazon.com/dp/0593232747?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=GET+GOOD+WITH+MONEY&author=Tiffany+Aliche"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593232743"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FGET%252BGOOD%252BWITH%252BMONEY%252FTiffany%252BAliche%252F9780593232743&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DGET%252BGOOD%252BWITH%252BMONEY%252BTiffany%252BAliche"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593232743&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DGET%2BGOOD%2BWITH%2BMONEY"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593232743%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DGET%2BGOOD%2BWITH%2BMONEY%2BTiffany%2BAliche%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/006301209X?tag=NYTBSREV-20","","Nicole LePera","https://storage.googleapis.com/du-prd/books/images/9780063012097.jpg","331","500","","by Nicole LePera","","2021-04-07 22:13:23","","","0.00","006301209X","9780063012097","nyt://book/382b44d0-96b4-5527-b43b-d33b302b2e62","Harper Wave","5","3","","HOW TO DO THE WORK","2021-04-07 22:17:36","4","Amazon","https://www.amazon.com/dp/006301209X?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=HOW+TO+DO+THE+WORK&author=Nicole+LePera"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780063012097"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FHOW%252BTO%252BDO%252BTHE%252BWORK%252FNicole%252BLePera%252F9780063012097&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DHOW%252BTO%252BDO%252BTHE%252BWORK%252BNicole%252BLePera"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780063012097&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DHOW%2BTO%2BDO%2BTHE%2BWORK"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780063012097%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DHOW%2BTO%2BDO%2BTHE%2BWORK%2BNicole%2BLePera%26aff%3DNYT"
"","","","","","","","","13","Childrens Middle Grade Hardcover","childrens-middle-grade-hardcover","Children’s Middle Grade Hardcover","WEEKLY","null","null","null","","https://www.amazon.com/dp/1338732870?tag=NYTBSREV-20","","J.K. Rowling","https://storage.googleapis.com/du-prd/books/images/9781338732870.jpg","337","500","","by J.K. Rowling","","2021-04-07 22:13:21","A fearsome monster threatens the kingdom of Cornucopia.","","0.00","1338732870","9781338732870","nyt://book/9c1873f5-0249-5f05-9a48-ae5745cfe4ac","Scholastic","1","2","","THE ICKABOG","2021-04-07 22:17:33","21","Amazon","https://www.amazon.com/dp/1338732870?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+ICKABOG&author=J.K.+Rowling"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9781338732870"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BICKABOG%252FJ.K.%252BRowling%252F9781338732870&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BICKABOG%252BJ.K.%252BRowling"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9781338732870&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BICKABOG"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9781338732870%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BICKABOG%2BJ.K.%2BRowling%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0062991310?tag=NYTBSREV-20","","Katherine Applegate.","https://storage.googleapis.com/du-prd/books/images/9780062991317.jpg","352","500","","by Katherine Applegate. Illustrated by Patricia Castelao","Illustrated by Patricia Castelao","2021-04-07 22:13:21","In this sequel to ""The One and Only Ivan,"" Bob sets out on a dangerous journey in search of his long-lost sister.","","0.00","0062991310","9780062991317","nyt://book/490e07c0-9c8f-5eef-8463-cae65c42b46f","HarperCollins","2","4","","THE ONE AND ONLY BOB","2021-04-07 22:17:33","48","Amazon","https://www.amazon.com/dp/0062991310?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=THE+ONE+AND+ONLY+BOB&author=Katherine+Applegate."
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062991317"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FTHE%252BONE%252BAND%252BONLY%252BBOB%252FKatherine%252BApplegate.%252F9780062991317&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DTHE%252BONE%252BAND%252BONLY%252BBOB%252BKatherine%252BApplegate."
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780062991317&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DTHE%2BONE%2BAND%2BONLY%2BBOB"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780062991317%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DTHE%2BONE%2BAND%2BONLY%2BBOB%2BKatherine%2BApplegate.%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0358306639?tag=NYTBSREV-20","","Mindy Thomas and Guy Raz.","https://storage.googleapis.com/du-prd/books/images/9780358306634.jpg","385","500","","by Mindy Thomas and Guy Raz. Illustrated by Jack Teagle","Illustrated by Jack Teagle","2021-04-07 22:13:21","A journey through the pubescent body.","","0.00","0358306639","9780358306634","nyt://book/d64db7ce-9204-59a8-96e7-c4404c5620cc","Houghton Mifflin Harcourt","3","1","","WOW IN THE WORLD","2021-04-07 22:17:33","5","Amazon","https://www.amazon.com/dp/0358306639?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=WOW+IN+THE+WORLD&author=Mindy+Thomas+and+Guy+Raz."
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780358306634"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FWOW%252BIN%252BTHE%252BWORLD%252FMindy%252BThomas%252Band%252BGuy%252BRaz.%252F9780358306634&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DWOW%252BIN%252BTHE%252BWORLD%252BMindy%252BThomas%252Band%252BGuy%252BRaz."
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780358306634&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DWOW%2BIN%2BTHE%2BWORLD"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780358306634%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DWOW%2BIN%2BTHE%2BWORLD%2BMindy%2BThomas%2Band%2BGuy%2BRaz.%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0593303741?tag=NYTBSREV-20","","Michelle Obama","https://storage.googleapis.com/du-prd/books/images/9780593303740.jpg","337","500","","by Michelle Obama","","2021-04-07 22:13:21","A memoir of the former first lady.","","0.00","0593303741","9780593303740","nyt://book/ab37a251-c939-5a65-a21e-88ca9520d464","Delacorte","4","3","","BECOMING: ADAPTED FOR YOUNG READERS","2021-04-07 22:17:33","5","Amazon","https://www.amazon.com/dp/0593303741?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=BECOMING%3A+ADAPTED+FOR+YOUNG+READERS&author=Michelle+Obama"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780593303740"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books-A-Million","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fp%252FBECOMING%25253A%252BADAPTED%252BFOR%252BYOUNG%252BREADERS%252FMichelle%252BObama%252F9780593303740&url2=https%3A%2F%2Fwww.anrdoezrs.net%2Fclick-7990613-35140%3Furl%3Dhttps%253A%252F%252Fwww.booksamillion.com%252Fsearch%253Fquery%253DBECOMING%25253A%252BADAPTED%252BFOR%252BYOUNG%252BREADERS%252BMichelle%252BObama"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Bookshop","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fbookshop.org%2Fa%2F3546%2F9780593303740&url2=https%3A%2F%2Fbookshop.org%2Fbooks%3Fkeywords%3DBECOMING%253A%2BADAPTED%2BFOR%2BYOUNG%2BREADERS"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IndieBound","https://du-gae-books-dot-nyt-du-prd.appspot.com/redirect?url1=https%3A%2F%2Fwww.indiebound.org%2Fbook%2F9780593303740%3Faff%3DNYT&url2=https%3A%2F%2Fwww.indiebound.org%2Fsearch%2Fbook%3Fkeys%3DBECOMING%253A%2BADAPTED%2BFOR%2BYOUNG%2BREADERS%2BMichelle%2BObama%26aff%3DNYT"
"","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/0062975161?tag=NYTBSREV-20","","B.B. Alston","https://storage.googleapis.com/du-prd/books/images/9780062975164.jpg","331","500","","by B.B. Alston","","2021-04-07 22:13:21","Amari Peters competes for a spot at the Bureau of Supernatural Affairs.","","0.00","0062975161","9780062975164","nyt://book/a8bc13d6-e064-50ca-8f88-795a575da268","Balzer + Bray","5","8","","AMARI AND THE NIGHT BROTHERS","2021-04-07 22:17:33","9","Amazon","https://www.amazon.com/dp/0062975161?tag=NYTBSREV-20"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apple Books","https://du-gae-books-dot-nyt-du-prd.appspot.com/buy?title=AMARI+AND+THE+NIGHT+BROTHERS&author=B.B.+Alston"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Barnes and Noble","https://www.anrdoezrs.net/click-7990613-11819508?url=https%3A%2F%2Fwww.barnesandnoble.com%2Fw%2F%3Fean%3D9780062975164"
