results__bestsellers_date,results__published_date,results__display_name,results__normal_list_ends_at,results__books__rank,results__books__primary_isbn10,results__books__primary_isbn13,results__books__description,results__books__title,results__books__author
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,12,1400068789,9.7814E+12,The actress uses her mother’s diaries as a springboard for the examination of her own life.,THEN AGAIN,Diane Keaton
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,13,307886263,9.78031E+12,Observations from the comedy writer and actress.,IS EVERYONE HANGING OUT WITHOUT ME?,Mindy Kaling
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,14,547573146,9.78055E+12,Insider trading in Congress and how it enriches the permanent political class.,THROW THEM ALL OUT,Peter Schweizer
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,15,1400052181,9.7814E+12,The story of a woman whose cancer cells were cultured without her permission in 1951.,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,16,006212532X,9.78006E+12,A prosecutor’s account of the Casey Anthony trial.,IMPERFECT JUSTICE,Jeff Ashton with Lisa Pulitzer
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,17,307408841,9.78031E+12,"This portrait of Berlin during the rise of the Nazis centers on William E. Dodd, the U.S. ambassador to Germany, and his daughter, Martha.",IN THE GARDEN OF BEASTS,Erik Larson
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,18,62109758,9.78006E+12,The recently retired co-host of “Live! With Regis and Kelly’’ looks back.,HOW I GOT THIS WAY,Regis Philbin
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,19,1451661061,9.78145E+12,The Arizona representative and her astronaut husband describe their lives in the aftermath of the assassination attempt against her in January 2011.,GABBY,Gabrielle Giffords and Mark Kelly with Jeffrey Zaslow
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,20,446585025,9.78045E+12,A collection of humor pieces from the stand-up comedian and talk-show host.,SERIOUSLY... I'M KIDDING,Ellen DeGeneres
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2011,12/18/2011,,,,,,,,
12/3/2016,12/18/2016,Combined Print & E-Book Nonfiction,15,1,718079183,9.78072E+12,The couple who star in the HGTV show “Fixer Upper.”,THE MAGNOLIA STORY,Chip Gaines and Joanna Gaines with Mark Dagostino
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,2,1627790624,9.78163E+12,The host of “The O’Reilly Factor” recounts the final years of World War II.,KILLING THE RISING SUN,Bill O'Reilly and Martin Dugard
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,3,425285170,9.78043E+12,Essays by the star of “The Gilmore Girls” (both the original and the mini-series) and “Parenthood.”,TALKING AS FAST AS I CAN,Lauren Graham
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,4,62494600,9.78006E+12,The anchor of Fox News’s “The Kelly File” discusses the personal and professional challenges she has faced.,SETTLE FOR MORE,Megyn Kelly
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,5,62300547,9.78006E+12,A Yale Law School graduate looks at the struggles of the white working class through the story of his own childhood in the Rust Belt.,HILLBILLY ELEGY,J.D. Vance
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,6,1501141511,9.7815E+12,The singer-songwriter's autobiography.,BORN TO RUN,Bruce Springsteen
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,7,735289867,9.78074E+12,The Heisman Trophy winner writes about overcoming obstacles.,SHAKEN,Tim Tebow
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,8,1455539740,9.78146E+12,"The libretto of the Grammy-, Tony- and Pulitzer Prize-winning musical, annotated by its creator, along with backstage photos and interviews with the cast.",HAMILTON: THE REVOLUTION,Lin-Manuel Miranda and Jeremy McCarter
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,9,374273537,9.78037E+12,"How the accelerating pace of technology, globalization and climate change are reshaping the world, and what we can do about it.",THANK YOU FOR BEING LATE,Thomas L Friedman
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,10,1250132924,9.78125E+12,The Vermont senator and former candidate for the Democratic nomination for president delivers his message. of social and economic justice.,OUR REVOLUTION,Bernie Sanders
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,11,399588175,9.7804E+12,"A memoir about growing up in South Africa by the comedian, now the host of “The Daily Show,” who was born into an illegal interracial relationship.",BORN A CRIME,Trevor Noah
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,12,1501117203,9.7815E+12,Autobiographical essays by the young actress.,SCRAPPY LITTLE NOBODY,Anna Kendrick
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,13,143034758,9.78014E+12,A biography of the first Treasury secretary. Originally published in 2004 and the basis of the Broadway musical.,ALEXANDER HAMILTON,Ron Chernow
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,14,62645358,9.78006E+12,An eyewitness account of Pearl Harbor by a 94-year-old veteran.,ALL THE GALLANT MEN,Donald Stratton with Ken Gire
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,15,1455565385,9.78146E+12,"An oral history of the show, based on extensive interviews with Jon Stewart and others.",THE DAILY SHOW (THE BOOK),Chris Smith
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,16,399185046,9.7804E+12,Two spiritual leaders discuss how to find joy in the face of suffering.,THE BOOK OF JOY,the Dalai Lama and Desmond Tutu with Douglas Abrams
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,17,1250058902,9.78125E+12,"More photographs, this time accompanied by interviews, from the creator of the blog and the book “Humans of New York.”",HUMANS OF NEW YORK: STORIES,Brandon Stanton
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,18,143129430,9.78014E+12,"The war against the Barbary pirates in 1801. Co-written by one of the hosts of ""Fox & Friends.""",THOMAS JEFFERSON AND THE TRIPOLI PIRATES,Brian Kilmeade and Don Yaeger
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,19,1250116481,9.78125E+12,"The further adventures of the TV producer (""Watch What Happens: Live"" and the ""Real Housewives"" franchise) and personality.",SUPERFICIAL,Andy Cohen
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,20,1250085942,9.78125E+12,"Stories of career and relationships by the great golfer, who died in September 2016.",A LIFE WELL PLAYED,Arnold Palmer
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
12/3/2016,12/18/2016,,,,,,,,
4/23/2016,5/8/2016,Combined Print & E-Book Nonfiction,15,1,62454943,9.78006E+12,Mother and son discuss their relationship and difficult family history.,THE RAINBOW COMES AND GOES,Anderson Cooper and Gloria Vanderbilt
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,2,1101904003,9.7811E+12,"What scientific research reveals about the dangers of sleep deprivation, and tips for achieving better sleep habits. By the founder of The Huffington Post.",THE SLEEP REVOLUTION,Arianna Huffington
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,3,081298840X,9.78081E+12,A memoir by a physician who received a diagnosis of Stage IV lung cancer at the age of 36.,WHEN BREATH BECOMES AIR,Paul Kalanithi
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,4,698197410,9.7807E+12,The war against the Barbary pirates in 1801.,THOMAS JEFFERSON AND THE TRIPOLI PIRATES,Brian Kilmeade and Don Yaeger
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,5,143034758,9.78014E+12,"A biography of the first Treasury secretary, a major author of the Federalist Papers and an advocate of strong central government. Originally published in 2004 and the basis of the Broadway musical.",ALEXANDER HAMILTON,Ron Chernow
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,6,307408876,9.78031E+12,"The last voyage of the Lusitania, the passenger liner sunk by a German torpedo in 1915; by the author of “The Devil in the White City.”",DEAD WAKE,Erik Larson
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,7,150113258X,9.7815E+12,"In the current era, entrepreneurs will use technology to revolutionize various sectors of the economy.",THE THIRD WAVE,Steve Case
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,8,1455539740,9.78146E+12,"The libretto of the Grammy- and Pulitzer Prize-winning musical, annotated by its creator, along with backstage photos, a production history and interviews with the cast.",HAMILTON: THE REVOLUTION,Lin-Manuel Miranda and Jeremy McCarter
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,9,143125478,9.78014E+12,The University of Washington’s eight-oar crew and their quest for gold at the 1936 Berlin Olympics.,THE BOYS IN THE BOAT,Daniel James Brown
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,10,1101874937,9.7811E+12,A geobiologist shares her fascination with plants and describes how she found her vocation.,LAB GIRL,Hope Jahren
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,11,62439650,9.78006E+12,"The 10 first ladies since 1960, based on interviews with White House staff, social secretaries and friends.",FIRST WOMEN,Kate Andersen Brower
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,12,812993543,9.78081E+12,A meditation on race in America by The Atlantic's national correspondent; a National Book Award winner.,BETWEEN THE WORLD AND ME,Ta-Nehisi Coates
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,13,081299339X,9.78081E+12,"The science of productivity, from the author of “The Power of Habit.”",SMARTER FASTER BETTER,Charles Duhigg
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,14,1476743975,9.78148E+12,"The relationships among Queen Elizabeth, Camilla Parker Bowles and Kate Middleton.",GAME OF CROWNS,Christopher Andersen
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,15,805095152,9.78081E+12,"The surgeon and New Yorker writer considers how doctors fail patients at the end of life, and how they can do better.",BEING MORTAL,Atul Gawande
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,16,399184414,9.7804E+12,An introduction to modern physics.,SEVEN BRIEF LESSONS ON PHYSICS,Carlo Rovelli
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,17,1451686595,9.78145E+12,"A Wharton marketing professor describes what makes ideas and products popular, and offers techniques readers can use in business and life. Originally published in 2013.",CONTAGIOUS,Jonah Berger
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,18,804140480,9.7808E+12,"A journalist learns to be a good father to his son, who has high-functioning autism.",LOVE THAT BOY,Ron Fournier
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,19,039916815X,9.7804E+12,The reporter investigates how “grandmothering” transforms a woman’s life.,BECOMING GRANDMA,Lesley Stahl
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,20,679604448,9.78068E+12,An account of a family’s year in Paris.,PARIS IN LOVE,Eloisa James
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
4/23/2016,5/8/2016,,,,,,,,
10/29/2011,11/13/2011,Combined Print & E-Book Nonfiction,15,1,1451648537,9.78145E+12,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",STEVE JOBS,Walter Isaacson
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,2,805093079,9.78081E+12,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,KILLING LINCOLN,Bill O'Reilly and Martin Dugard
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,3,849946158,9.78085E+12,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,4,374275637,9.78037E+12,The winner of the Nobel in economic science discusses how we make choices in business and personal life and when we can and cannot trust our intuitions.,"THINKING, FAST AND SLOW",Daniel Kahneman
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,5,393081818,9.78039E+12,"A look at some of the places hardest hit by the financial collapse of 2008, and at how it happened.",BOOMERANG,Michael Lewis
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,6,679603751,9.78068E+12,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,UNBROKEN,Laura Hillenbrand
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,7,None,9.7811E+12,"A memoir from the widow of Bernard L. Madoff’s son Mark, who committed suicide after helping to turn his father in to the authorities.",THE END OF NORMAL,Stephanie Madoff Mack
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,8,446585025,9.78045E+12,A collection of humor pieces from the stand-up comedian and talk-show host.,SERIOUSLY... I'M KIDDING,Ellen DeGeneres
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,9,809094665,9.78081E+12,An account of Rich Rodriguez’s experiences as the coach of the University of Michigan Wolverines.,THREE AND OUT,John U Bacon
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,10,1400052181,9.7814E+12,The story of a woman whose cancer cells were extensively cultured without her permission in 1951.,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,11,307887952,9.78031E+12,"This portrait of Berlin during the rise of the Nazis centers on the family of William E. Dodd, the U.S. ambassador there.",IN THE GARDEN OF BEASTS,Erik Larson
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,12,None,9.78145E+12,A woman tells of being kidnapped at the age of 11 and held prisoner for 18 years by a convicted rapist and his wife.,A STOLEN LIFE,Jaycee Dugard
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,13,393338398,9.78039E+12,"How Billy Beane, the general manager of the Oakland Athletics, has produced successful teams despite having one of the smallest payrolls in baseball.",MONEYBALL,Michael Lewis
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,14,1451666136,9.78145E+12,The life and views of the Republican presidential candidate and former C.E.O. of Godfather’s Pizza.,THIS IS HERMAN CAIN!,Herman Cain
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,15,374288909,9.78037E+12,"How America fell behind in the world it invented, and how it can come back.",THAT USED TO BE US,Thomas L Friedman and Michael Mandelbaum
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,,,,,,
10/29/2011,11/13/2011,,,16,1932841660,9.78193E+12,Steve Jobs in his own words.,"I, STEVE",edited  George Beahm
